Id	CAS	SMILES	Status	Experimental value 	Predicted value 
649	N.A.	O=C(c1ccccc1)c2ccc3n2CCC3(C(=O)O)	Training	NON-Toxic	Unknown
650	N.A.	O=C(OC(C)C)CCCC=CCC2C(O)CC(O)C2(CCC(O)CCc1ccccc1)	Test	NON-Toxic	Unknown
651	N.A.	O=C2c1cccc(OCC(O)CNC(C)(C)C)c1CCC2	Training	NON-Toxic	NON-Toxic
652	N.A.	N#CC4(c1ccc(F)cc1)(CCC(N3CCC(C(=O)O)(c2ccccc2)C(C)C3)CC4)	Training	NON-Toxic	Unknown
654	N.A.	N#Cc1cc(NC(=O)C(=O)O)c(c(c1)NC(=O)C(=O)O)Cl	Training	NON-Toxic	Unknown
655	N.A.	O=C(O)C1=CN(c2c(F)c(c(F)cc2(C1(=O)))N3CCNC(C)C3)CC	Training	NON-Toxic	Toxic
656	N.A.	O=C(O)C3=C(CCC2N3(C(=O)C2(NC(=O)C(N)c1ccccc1)))Cl	Test	NON-Toxic	Toxic
657	N.A.	O=C(OCC)N4CCC(=C2c1ncccc1CCc3cc(ccc23)Cl)CC4	Training	NON-Toxic	Toxic
658	N.A.	c1ccc3c(c1)C4c2ccccc2C3(CCCNC)CC4	Training	NON-Toxic	Unknown
660	N.A.	O=C(N)C=2C(=O)C3(O)(C(O)=C1C(=O)c4c(O)ccc(c4(C(=C)C1C(O)C3(C(C=2(O))N(C)C)))Cl)	Training	NON-Toxic	NON-Toxic
661	N.A.	O=C(O)c2ccccc2(Nc1c(ccc(c1Cl)C)Cl)	Training	NON-Toxic	NON-Toxic
662	N.A.	O=S(=O)(O)CCS	Test	NON-Toxic	Unknown
663	N.A.	O=C(Oc1c(cc(OCC(O)CNC(C)C)c(c1C)C)C)C	Training	NON-Toxic	Unknown
664	N.A.	O=C(O)C(N)(C)Cc1ccc(O)cc1	Training	NON-Toxic	Toxic
665	N.A.	O(c1c(cccc1C)C)CC(N)C	Training	NON-Toxic	Unknown
666	N.A.	O=C(O)C4N3C(=O)C(NC(=O)C(NC(=O)N1C(=O)N(CC1)S(=O)(=O)C)c2ccccc2)C3SC4(C)(C)	Training	NON-Toxic	Toxic
667	N.A.	Fc1ccccc1C2=NCc4cnc(n4(c3ccc(cc23)Cl))C	Test	NON-Toxic	Unknown
668	N.A.	O=C(NCC(O)c1cc(OC)ccc1(OC))CN	Training	NON-Toxic	NON-Toxic
669	N.A.	O=C(OC)CCCCCCC1C(=O)CC(O)C1(C=CCC(O)(C)CCCC)	Training	NON-Toxic	Unknown
670	N.A.	O=C(OCCC[N+]3(C)(Cc1cc(OC)c(OC)cc1C(Cc2cc(OC)c(OC)c(OC)c2)C3))CCC=CCCC(=O)OCCC[N+]6(C)(CCc4cc(OC)c(OC)cc4C6(Cc5cc(OC)c(OC)c(OC)c5))	Training	NON-Toxic	NON-Toxic
671	N.A.	O=C(O)C3N(C(=O)C(NC(C(=O)OCC)CCc1ccccc1)C)Cc2cc(OC)c(OC)cc2C3	Training	NON-Toxic	Toxic
672	N.A.	O=C1C=CC4(C(=C1)CCC3C5CC(C)C(OC(=O)c2occc2)(C(=O)CCl)C5(C)(CC(O)C34Cl))(C)	Test	NON-Toxic	Unknown
673	N.A.	O=C(OCC)Nc1ccc4c(c1)N(C(=O)CCN2CCOCC2)c3ccccc3S4	Training	NON-Toxic	Unknown
674	N.A.	O=C(OCCCCCCCCC(=O)O)C=C(C)CC2OCC(CC1OC1C(C)C(O)C)C(O)C2(O)	Training	NON-Toxic	NON-Toxic
676	N.A.	O=C3CCC1C(c2c(O)cc(cc2(OC1(C)(C)))C(C)(C)CCCCCC)C3	Training	NON-Toxic	NON-Toxic
677	N.A.	O=C(C)CCc1ccc2cc(OC)ccc2(c1)	Training	NON-Toxic	Unknown
678	N.A.	c1ccc(cc1)C=CCN(C)Cc3cccc2ccccc23	Test	NON-Toxic	Unknown
679	N.A.	Oc5ccc2c3c5(OC4C(O)CCC(O)(C(N(CC)CC1CCC1)C2)C34(C))	Training	NON-Toxic	NON-Toxic
680	N.A.	Oc5ccc2c3c5(OC4C(=C)CCC(O)(C(N(CC)CC1CC1)C2)C34(C))	Training	NON-Toxic	NON-Toxic
681	N.A.	O=C(O)C=3Oc2c(cc1C(=O)C=C(C(=O)O)N(c1c2CCC)CC)C(=O)C=3	Training	NON-Toxic	Toxic
682	N.A.	O=C(OC)C3=C(NC(=C(C(=O)OCCN(C)Cc1ccccc1)C3(c2cccc(c2)[N+](=O)[O-]))C)C	Training	NON-Toxic	Unknown
683	N.A.	O=C(O)C2C(O)CC(=O)CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C(O)C(C=CC=CCCC=CC=CC=CC=CC(OC1OC(C)C(O)C(N)C1(O))CC2(O))C	Test	NON-Toxic	Unknown
684	N.A.	O=C(O)C2=CN1c3c(OCC1C)c(c(F)cc3(C2(=O)))N4CCN(C)CC4	Training	NON-Toxic	Toxic
685	N.A.	O=C(O)Cc1ccc2OCc3ccccc3(C(=CCCN(C)C)c2(c1))	Training	NON-Toxic	Toxic
686	N.A.	O=C(O)c2cc(N=Nc1ccc(O)c(c1)C(=O)O)ccc2(O)	Training	NON-Toxic	Unknown
688	N.A.	N(OCc1ccc(cc1Cl)Cl)=C(c2ccc(cc2Cl)Cl)Cn3cncc3	Training	NON-Toxic	NON-Toxic
689	N.A.	O=C2c1[nH]cnc1C(C(=O)C2C)C	Test	NON-Toxic	Toxic
690	N.A.	OC(COc1ccccc1C2CCCC2)CNC(C)(C)C	Training	NON-Toxic	NON-Toxic
691	N.A.	N=C(N)c2ccc(OCCCCCOc1ccc(cc1)C(=N)N)cc2	Training	NON-Toxic	NON-Toxic
692	N.A.	OCC3OC(n2cnc1c2(N=CNCC1(O)))CC3(O)	Training	NON-Toxic	Unknown
693	N.A.	c2cc1[nH]cc3c1c(c2)C4CC(CN(CCC)C4(C3))CSC	Training	NON-Toxic	Unknown
694	N.A.	O=C(OCc2cccc(Oc1ccccc1)c2)C3C(C=C(Cl)Cl)C3(C)(C)	Test	NON-Toxic	Toxic
695	N.A.	O=C2OCC(Cc1cncn1C)C2CC	Training	NON-Toxic	Unknown
696	N.A.	OC(COc1cccc2[nH]ccc12)CNC(C)C	Training	NON-Toxic	Unknown
697	N.A.	O=C(OC5CC6CCC2C(CCC3(C)(C(OC(=O)C)C(N1CC[N+](C)(C)CC1)CC23))C6(C)(CC5(N4CC[N+](C)(C)CC4)))C	Training	NON-Toxic	NON-Toxic
698	N.A.	O=C(O)C4N3C(=O)C(NC(=O)C(NC(=O)N1C(=O)C(=O)N(CC)CC1)c2ccccc2)C3SC4(C)(C)	Training	NON-Toxic	Toxic
699	N.A.	Oc1ccc(nc1CO)C(O)CNC(C)(C)C	Test	NON-Toxic	Toxic
700	N.A.	O=C3OCC4C(O)c1cc5OCOc5(cc1C(c2cc(OC)c(OC)c(OC)c2)C34)	Training	NON-Toxic	NON-Toxic
701	N.A.	O=C1N(c3ccc(cc3(C(=NC1)c2ccccc2))Cl)CC4CC4	Training	NON-Toxic	NON-Toxic
702	N.A.	O=C4N2CCc1ccccc1C2CN(C(=O)C3CCCCC3)C4	Training	NON-Toxic	NON-Toxic
703	N.A.	Fc1ccccc1C2=NCC(N(c3ccc(cc23)Cl)CC(F)(F)F)=S	Training	NON-Toxic	Unknown
704	N.A.	O=C(OC)CCN2CCC(C(=O)OC)(N(c1ccccc1)C(=O)CC)CC2	Test	NON-Toxic	NON-Toxic
705	N.A.	NC(C)C23(CC1CC(CC(C1)C2)C3)	Training	NON-Toxic	NON-Toxic
706	N.A.	O=C1C=CC3(C(=C1)CCC2C4CC(C)C(C(=O)CC)(C)C4(C)(CC(O)C23))(C)	Training	NON-Toxic	Unknown
707	N.A.	O=C(OC3C(CC4C5CCC2CC(O)C(N1CCOCC1)CC2(C)C5(CCC34(C)))[N+]6(CC=C)(CCCC6))C	Training	NON-Toxic	NON-Toxic
708	N.A.	O=C(Nc1c(cccc1C)C)C2N(CCC)CCCC2	Training	NON-Toxic	NON-Toxic
709	N.A.	Oc1ccc(cc1CO)C(O)CNCCCCCCOCCCCc2ccccc2	Test	NON-Toxic	Unknown
710	N.A.	O=S(=O)(Nc1ccc(cc1)C(O)CNC(C)C)C	Training	NON-Toxic	Unknown
712	N.A.	O=C(N(c1ccccc1)C3(COC)(CCN(CCc2cccs2)CC3))CC	Training	NON-Toxic	Toxic
713	N.A.	n1ccn(c1)CC(c2ccc(cc2Cl)Cl)SCc3ccc(cc3)Cl	Training	NON-Toxic	NON-Toxic
714	N.A.	O=S(=O)(NC)Cc1ccc2[nH]cc(c2(c1))CCN(C)C	Training	NON-Toxic	NON-Toxic
715	N.A.	O=C(OCC)c3cnc(C#Cc1ccc2c(c1)C(C)(C)CCS2)cc3	Test	NON-Toxic	Toxic
716	N.A.	O=C1N(c3ccc(cc3(C(=NC1(O))c2ccccc2))Cl)C	Training	NON-Toxic	NON-Toxic
717	N.A.	O=C5OCC6C(OC2OC(C)C(OC(O)c1cccs1)C(O)C2(O))c3cc7OCOc7(cc3C(c4cc(OC)c(O)c(OC)c4)C56)	Training	NON-Toxic	Toxic
718	N.A.	O=C(N3CCN(c1nc(N)c2cc(OC)c(OC)cc2(n1))CC3)C4OCCC4	Training	NON-Toxic	Toxic
719	N.A.	n1cnn(c1)CC2(OCC(O2)COc3ccc(cc3)N4CCN(CC4)C(C)C)c5ccc(cc5Cl)Cl	Training	NON-Toxic	Toxic
721	N.A.	O=C(OC2CCC3C4CCC1=CC(=O)CCC1(C)C4(CCC23(C)))CCCCCC	Test	NON-Toxic	Unknown
724	N.A.	O=C(OC2CCC3C4CCC1=CC(=O)CCC1(C)C4(CCC23(C)))CC	Training	NON-Toxic	Unknown
725	N.A.	n1ccn(c1)CC(OCc2ccsc2Cl)c3ccc(cc3Cl)Cl	Training	NON-Toxic	NON-Toxic
726	N.A.	O=C(Nc1c(cccc1C)C)C(N)C	Training	NON-Toxic	NON-Toxic
727	N.A.	O=C2OCC=1C(=O)N4C(=CC=1C2(O)CC)c3nc5ccc(O)c(c5(cc3C4))CN(C)C	Training	NON-Toxic	Toxic
728	N.A.	O=C(NC(C)C)NS(=O)(=O)c2cnccc2(Nc1cccc(c1)C)	Test	NON-Toxic	Toxic
730	N.A.	n4nc1n(c3ccc(cc3(C(=NC1)c2ccccc2Cl))Cl)c4C	Training	NON-Toxic	Toxic
731	N.A.	NCCNCCNCCN	Training	NON-Toxic	Unknown
732	N.A.	O=C1NC(=O)N(C=C1C(F)(F)F)C2OC(CO)C(O)C2	Training	NON-Toxic	Toxic
733	N.A.	n1c(nc2ccc(c(c2(c1N))C)CNc3cc(OC)c(OC)c(OC)c3)N	Training	NON-Toxic	Toxic
734	N.A.	c1ccc3c(c1)N(c2ccccc2CC3)CC(C)CN(C)C	Test	NON-Toxic	Toxic
735	N.A.	O=C(OCCOCN1C=NC2C(=O)NC(=NC12)N)C(N)C(C)C	Training	NON-Toxic	Unknown
736	N.A.	O=C(OC5CC6CCC1C(CCC2(C)(C(OC(=O)C)C(CC12)[N+]3(C)(CCCCC3)))C6(C)(CC5(N4CCCCC4)))C	Training	NON-Toxic	NON-Toxic
737	N.A.	O=C(c1ccc(cc1)Cl)c2c(cc(n2C)CC(=O)O)C	Training	NON-Toxic	Unknown
738	N.A.	OCC(Nc2nc(NCc1ccccc1)c3ncn(c3(n2))C(C)C)CC	Training	NON-Toxic	Unknown
740	N.A.	O=C(O)c1ccc(N)cc1	Test	NON-Toxic	Unknown
741	N.A.	O=C1NC(=O)N(C=C1Br)C2OC(CO)C(O)C2	Training	NON-Toxic	Toxic
742	N.A.	O=C(N)c1ncn(c1(N))C2OC(CO)C(O)C2(O)	Training	NON-Toxic	Unknown
743	N.A.	O=C(N)C	Training	NON-Toxic	Unknown
745	N.A.	O=C(O)c1c(cc(c(NC(=O)C)c1I)I)I	Training	NON-Toxic	NON-Toxic
746	N.A.	O=C(OCC[N+](C)(C)C)C	Test	NON-Toxic	NON-Toxic
747	N.A.	O=C(O)CC(OC(=O)C)C[N+](C)(C)C	Training	NON-Toxic	NON-Toxic
748	N.A.	n1cnc2[nH]cnc2(c1N)	Training	NON-Toxic	Toxic
749	N.A.	O=P(O)(O)OP(=O)(O)OP(=O)(O)OCC3OC(n2cnc1c(ncnc12)N)C(O)C3(O)	Training	NON-Toxic	Unknown
750	N.A.	N=C(N)SCCN	Training	NON-Toxic	Unknown
751	N.A.	O=NN(O)CC(N)C(=O)O	Test	NON-Toxic	Unknown
752	N.A.	O=C(N)NC1NC(=O)NC1(=O)	Training	NON-Toxic	Unknown
753	N.A.	O=C1NC(=O)C(C(=O)N1)(CC=C)CC=C	Training	NON-Toxic	NON-Toxic
754	N.A.	O=C(Oc2c(c(c1OC(C)(CCc1c2C)CCCC(C)CCCC(C)CCCC(C)C)C)C)C	Training	NON-Toxic	Unknown
755	N.A.	NC23(CC1CC(CC(C1)C2)C3)	Training	NON-Toxic	NON-Toxic
756	N.A.	O=C(O)C(Oc1nc(cc(n1)C)C)C(OC)(c2ccccc2)c3ccccc3	Test	NON-Toxic	NON-Toxic
757	N.A.	OC2CCC(NCc1cc(cc(c1(N))Br)Br)CC2	Training	NON-Toxic	Unknown
759	N.A.	N(N)=C(N)N	Training	NON-Toxic	NON-Toxic
761	N.A.	O=C1NC(=O)C(C(=O)N1)(CC)CCC(C)C	Training	NON-Toxic	NON-Toxic
763	N.A.	O(c1ccc(cc1)C2=CC(=S)SS2)C	Training	NON-Toxic	Unknown
764	N.A.	Oc1ccc4c(c1(O))c2cccc3c2C(N(C)CC3)C4	Test	NON-Toxic	Unknown
765	N.A.	O=C1NC(=O)C(C(=O)N1)(CC=C)C(C)C	Training	NON-Toxic	NON-Toxic
766	N.A.	O=C2C(=C(C=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC1=C(C(=O)C(O)CC1(C)C)C)C)C)C)C)C(C)(C)CC2(O))C	Training	NON-Toxic	Toxic
767	N.A.	O=C(OC2CC1N(C)C(CC1)C2)C(c3ccccc3)CO	Training	NON-Toxic	Unknown
768	N.A.	O=C(NOCCO)c3cc1c(ncn1C)c(F)c3(Nc2ccc(cc2Cl)Br)	Training	NON-Toxic	Unknown
769	N.A.	O=C(O)CCC(NC(=O)C(NC(=O)C1N=C(C(C)C(C)CC)SC1)CC(C)C)C(=O)NC(C(=O)NC2C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCCCC2)CC(=O)O)CC3CNCN3)Cc4ccccc4)C(C)CC)CCCN)C(C)CC	Test	NON-Toxic	Toxic
770	N.A.	O=C1NC(=O)C(C(=O)N1)(CC)CC	Training	NON-Toxic	NON-Toxic
771	N.A.	O=C(Oc1ccc(cc1)NC(=O)C)c2ccccc2(OC(=O)C)	Training	NON-Toxic	Unknown
772	N.A.	O=C(c1cc(c(O)c(c1)I)I)c2c3ccccc3(oc2CC)	Training	NON-Toxic	NON-Toxic
773	N.A.	O=C(OOC(=O)c1ccccc1)c2ccccc2	Training	NON-Toxic	Unknown
774	N.A.	O=C(O)CCCc3cccc1c3(OC2CC(O)C(C=CC(O)C(C)CC#CC)C12)	Test	NON-Toxic	Unknown
775	N.A.	O=C(O)C[N+](C)(C)C	Training	NON-Toxic	NON-Toxic
776	N.A.	O=C1C=CC3(C(=C1)CCC2C4CC(C)C(O)(C(=O)COP(=O)(O)O)C4(C)(CC(O)C23(F)))(C)	Training	NON-Toxic	Unknown
777	N.A.	n1ccn(c1)C(c2ccccc2)c3ccc(cc3)c4ccccc4	Training	NON-Toxic	Unknown
779	N.A.	n1nc3n(c1C)c2c(cc(Br)s2)C(=NC3)c4ccccc4Cl	Training	NON-Toxic	Toxic
781	N.A.	O=C(Nc1c(cccc1C)C)C2N(CCCC)CCCC2	Test	NON-Toxic	NON-Toxic
782	N.A.	O=C(N(c1c(cccc1CC)CC)COCCCC)CCl	Training	NON-Toxic	NON-Toxic
783	N.A.	O=C1NC(=O)C(C(=O)N1)(CC)CCCC	Training	NON-Toxic	NON-Toxic
784	N.A.	O=C(OCC[N+](C)(C)C)N	Training	NON-Toxic	NON-Toxic
785	N.A.	O=C(Oc1cccc2ccccc12)NC	Training	NON-Toxic	Unknown
786	N.A.	O=C(O)CCC(=O)OC2CCC3(C)(C4C(=O)C=C1C5CC(C(=O)O)(C)CCC5(C)(CCC1(C)C4(C)(CCC3(C2(C)(C)))))	Test	NON-Toxic	Toxic
787	N.A.	O=C(NCCCC)NS(=O)(=O)c1ccc(N)cc1	Training	NON-Toxic	Toxic
788	N.A.	O=C(NC(=N)N)c1ccc(c(c1)S(=O)(=O)C)C(C)C	Training	NON-Toxic	NON-Toxic
789	N.A.	O=C(OCC(C)(COC(=O)NC(C)C)CCC)N	Training	NON-Toxic	NON-Toxic
790	N.A.	O=C(O)C(c1ccc3c(c1)[nH]c2ccc(cc23)Cl)C	Training	NON-Toxic	Unknown
792	N.A.	CCCCCCCCCCCCCCCC[N+](C)(C)C	Test	NON-Toxic	NON-Toxic
793	N.A.	O=C(NC)C4OC(n2cnc1c(ncnc12)NCc3cccc(c3)I)C(O)C4(O)	Training	NON-Toxic	NON-Toxic
794	N.A.	O=S(=O)(NCl)c1ccc(cc1)C	Training	NON-Toxic	Toxic
795	N.A.	ON2C(c1ccccc1)=C3C=C(C=CC3(=NC(=NC)C2))Cl	Training	NON-Toxic	Unknown
796	N.A.	Oc1cc(c(c(c1)C)Cl)C	Training	NON-Toxic	Unknown
797	N.A.	O=C(N)C=3C(=O)C4(O)(C(O)=C2C(=O)c1c(O)ccc(c1C(O)(C)C2CC4(C(C=3(O))N(C)C))Cl)	Test	NON-Toxic	NON-Toxic
798	N.A.	O=C(O)C2OC(OC1C(O)C(OC(O)C1(NC(=O)C))OS(=O)(=O)O)C(O)C(O)C2(O)	Training	NON-Toxic	NON-Toxic
799	N.A.	N#Cc1ccc3c(c1)COC3(c2ccc(F)cc2)CCCN(C)C	Training	NON-Toxic	NON-Toxic
800	N.A.	O=C(O)CC(O)(C(=O)O)CC(=O)O	Training	NON-Toxic	NON-Toxic
801	N.A.	Oc2c1ncccc1c(cc2I)Cl	Training	NON-Toxic	Toxic
802	N.A.	O=P(O)(O)C(Cl)(Cl)P(=O)(O)O	Test	NON-Toxic	Unknown
804	N.A.	n1ccn(c1)C(c2ccccc2)(c3ccccc3)c4ccccc4Cl	Training	NON-Toxic	NON-Toxic
805	N.A.	O=C1C(OC)=C(OC)C(=O)C(=C1C)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	Training	NON-Toxic	Unknown
806	N.A.	OCC3OC(n2cnc1c(ncnc12)N)C(O)C3	Training	NON-Toxic	Unknown
807	N.A.	O=C(OCC(=O)C3(O)(CCC2C4CCC1=CC(=O)CCC1(C)C4(C(=O)CC23(C))))C	Training	NON-Toxic	NON-Toxic
808	N.A.	O=C(O)CN(C(=N)N)C	Test	NON-Toxic	Unknown
809	N.A.	O=C(OC1CC(C)CC(C)(C)C1)C(O)c2ccccc2	Training	NON-Toxic	Unknown
810	N.A.	O=C1NC(=O)C(C(=O)N1)(C2=CCCCC2)CC	Training	NON-Toxic	NON-Toxic
811	N.A.	O=C(O)C(CC)C1(O)(CCCCC1)	Training	NON-Toxic	Unknown
812	N.A.	O=C(OC2CC(OC(=O)C=Cc1ccc(O)c(O)c1)(C(=O)O)CC(O)C2(O))C=Cc3ccc(O)c(O)c3	Training	NON-Toxic	NON-Toxic
813	N.A.	O=C(O)C4OC(O)C(OS(=O)(=O)O)C(O)C4(OC3OC(O)C(OC2OC(C(=O)O)C(OC1OC(COS(=O)(=O)O)C(O)C(O)C1(NC(=O)C))C(O)C2(O))C(CS(=O)(=O)O)C3(OS(=O)(=O)O))	Test	NON-Toxic	Toxic
814	N.A.	O=C1c3cccc(O)c3(C(=O)c2c(O)cccc12)	Training	NON-Toxic	NON-Toxic
815	N.A.	O=C3N=C(O)N(N=Cc1oc(cc1)c2ccc(cc2)[N+](=O)[O-])C3	Training	NON-Toxic	NON-Toxic
816	N.A.	c1cc(ccc1C(c2ccc(cc2)Cl)C(Cl)(Cl)Cl)Cl	Training	NON-Toxic	Unknown
817	N.A.	O=C(O)CCC(C)C3CCC2C4C(=O)CC1CC(CCC1(C)C4(CC(=O)C23(C)))=S	Training	NON-Toxic	NON-Toxic
818	N.A.	O(c1cc2c(cc1(OC))C(NCC2)CC5=C(CN4CCc3cc(OC)c(OC)cc3C4C5)CC)C	Test	NON-Toxic	Toxic
819	N.A.	O=C(NC3N=C(c1ccccc1)c2ccccc2N(C3(=O))C)c4cc5ccccc5([nH]4)	Training	NON-Toxic	NON-Toxic
821	N.A.	O=CC(O)C(O)C(O)C(O)COC2OC(COC1OC(CO)C(O)C(O)C1(O))C(O)C(O)C2(O)	Training	NON-Toxic	Unknown
823	N.A.	O=C(O)c1c(c(NC(=O)C)c(c(NC(=O)C)c1I)I)I	Training	NON-Toxic	NON-Toxic
824	N.A.	N#CCC4(O)(CCC3C2C(=C1C(=CC(=O)CC1)CC2)CCC34(C))	Training	NON-Toxic	Unknown
825	N.A.	O=C(c1cccc(c1)C)N(CC)CC	Test	NON-Toxic	Unknown
826	N.A.	O=C1OCC(=C1)C6CCC7(O)(C8CCC5CC(OC4OC(C)C(OC3OC(C)C(OC2OC(C)C(O)C(O)C2)CC3(O))C(O)C4)CCC5(C)C8(CCC67(C)))	Training	NON-Toxic	NON-Toxic
827	N.A.	O=C1OCC(=C1)C6CCC7(O)(C8CCC5CC(OC4OC(C)C(OC3OC(C)C(OC2OC(C)C(O)C(O)C2)CC3(O))C(O)C4)CCC5(C)C8(CC(O)C67(C)))	Training	NON-Toxic	NON-Toxic
828	N.A.	O=C3C=C(Oc4cc(OC2OC(COC1OC(C)C(O)C(O)C1(O))C(O)C(O)C2(O))cc(O)c34)c5ccc(OC)c(O)c5	Training	NON-Toxic	Toxic
829	N.A.	O(CCN(C)C)C(c1ccccc1)c2ccccc2	Training	NON-Toxic	NON-Toxic
830	N.A.	C(N(CC)CC)(=S)S	Test	NON-Toxic	Unknown
831	N.A.	Oc1cccc(c1)C(c2ccc(OCCN(C)C)cc2)=C(c3ccccc3)CC	Training	NON-Toxic	Unknown
832	N.A.	O=C2Nc1ccccc1N2C3=CCN(CC3)CCCC(=O)c4ccc(F)cc4	Training	NON-Toxic	Toxic
834	N.A.	O=C(O)C(N)(CCCN)C(F)F	Training	NON-Toxic	Unknown
835	N.A.	Oc1c(cc(NC(CCCCCCCCCCCCC)=S)c(c1C)C)C	Training	NON-Toxic	NON-Toxic
836	N.A.	O=C1N=C(C)C(N1)C(=O)c2ccc(cc2)SC	Test	NON-Toxic	Unknown
839	N.A.	O=C(O)CSCC(=O)NC1C(=O)SCC1	Training	NON-Toxic	Unknown
842	N.A.	Oc1ccc2c(c1)CCC3C2CCC4(C)(C(O)C(O)CC34)	Training	NON-Toxic	NON-Toxic
843	N.A.	O=C2CCC3C4CCc1cc(OS(=O)(=O)O)ccc1C4(CCC23(C))	Training	NON-Toxic	NON-Toxic
844	N.A.	O=C(O)COc1ccc(C(=O)C(=C)CC)c(c1Cl)Cl	Training	NON-Toxic	NON-Toxic
845	N.A.	O=C(OCCN)CCCCCCCC=CCCCCCCCC	Test	NON-Toxic	Unknown
846	N.A.	O=S(=O)(N)c2nc1ccc(OCC)cc1s2	Training	NON-Toxic	Unknown
847	N.A.	O=S(=O)(O)c5cc(c6ccc(N=Nc1ccc(cc1C)c4ccc(N=Nc2ccc3c(c2(O))c(N)c(cc3S(=O)(=O)O)S(=O)(=O)O)c(c4)C)c(O)c6(c5(N)))S(=O)(=O)O	Training	NON-Toxic	Toxic
849	N.A.	O=C1N=C(N)C(F)=CN1	Training	NON-Toxic	Unknown
850	N.A.	O=C1N(c3ccc(cc3(C(=NC1)c2ccccc2(F)))[N+](=O)[O-])C	Training	NON-Toxic	NON-Toxic
853	N.A.	o1cccc1	Test	NON-Toxic	Unknown
854	N.A.	O=C2OCCN2(N=Cc1oc(cc1)[N+](=O)[O-])	Training	NON-Toxic	NON-Toxic
855	N.A.	OC1C(OCC(O)(C)C1(NC))OC3C(O)C(OC2OC(CN)CCC2(N))C(N)CC3(N)	Training	NON-Toxic	NON-Toxic
856	N.A.	c1cc(ccc1C(c2ccc(cc2)N(C)C)=C3C=CC(C=C3)=[N+](C)C)N(C)C	Training	NON-Toxic	Unknown
857	N.A.	OCC1OC(O)C(N)C(O)C1(O)	Training	NON-Toxic	NON-Toxic
858	N.A.	O=C(O)CCC(N)C(=O)O	Test	NON-Toxic	Unknown
859	N.A.	O=C(O)CNC(=O)C(NC(=O)CCC(N)C(=O)O)CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O	Training	NON-Toxic	Unknown
861	N.A.	C1CC(C2CC(CCC(C12)C)C(C)C)C	Training	NON-Toxic	Unknown
863	N.A.	O=C(O)CCc2c1Cc5[nH]c(Cc4[nH]c(Cc3[nH]c(Cc([nH]1)c2C)c(c3C(O)C)C)c(c4C(O)C)C)c(c5CCC(=O)O)C	Training	NON-Toxic	Unknown
864	N.A.	Oc1c(cc(c(c1Cc2c(O)c(cc(c2Cl)Cl)Cl)Cl)Cl)Cl	Training	NON-Toxic	NON-Toxic
865	N.A.	Oc1ccc(cc1)C(CC)C(c2ccc(O)cc2)CC	Test	NON-Toxic	Unknown
866	N.A.	NC1(C)(CN(CN(CC(CC)CCCC)C1)CC(CC)CCCC)	Training	NON-Toxic	NON-Toxic
867	N.A.	O=C1N=C(O)N(C(=O)C1(C2=CCCCC2)C)C	Training	NON-Toxic	NON-Toxic
868	N.A.	n1c[nH]c(c1)CCN	Training	NON-Toxic	Toxic
869	N.A.	O=C(OCC(=O)C3(O)(CCC2C4CCC1=CC(=O)CCC1(C)C4(C(O)CC23(C))))C	Training	NON-Toxic	Unknown
870	N.A.	O=C1C(OC)=C(OC)C(=O)C(=C1C)CCCCCCCCCCO	Test	NON-Toxic	Unknown
871	N.A.	O=C(O)CCC(NOC(=O)C(C(=O)C(=O)Nc1ccccc1C(C)(C)C)C)C(=O)COc2c(F)c(F)cc(F)c2(F)	Training	NON-Toxic	NON-Toxic
872	N.A.	O(c1ccc(cc1)C(c2ccc(cc2)I)=C(c3ccccc3)CC)CCN4CCCC4	Training	NON-Toxic	NON-Toxic
873	N.A.	O=C(NO)CC(C(=O)NC(C(=O)NC)Cc2c[nH]c1ccccc12)CC(C)C	Training	NON-Toxic	NON-Toxic
874	N.A.	O=C(O)CCCC=C1CC2CC(O)C(C=CC(O)C(C)CC#CC)C2(C1)	Training	NON-Toxic	Unknown
875	N.A.	O=C(O)C2=CN(C(=O)N2(C(=O)C(NC(C(=O)OCC)CCc1ccccc1)C))C	Test	NON-Toxic	Unknown
877	N.A.	O=S(=O)(O)CCCCN6c2ccc1ccccc1c2CC6(=CC=CC=CC=CC5=[N+](c4ccc3ccccc3c4C5(C)C)CCCCS(=O)(=O)O)	Training	NON-Toxic	NON-Toxic
878	N.A.	O=C3N=CNc1c3(ncn1C2OC(CO)C(O)C2(O))	Training	NON-Toxic	Unknown
879	N.A.	O=C(O)c2c(cc(c(NC(=O)CCCCC(=O)Nc1c(cc(c(C(=O)O)c1I)I)I)c2I)I)I	Training	NON-Toxic	NON-Toxic
881	N.A.	O=C1C(=COc2ccccc12)c3ccccc3	Training	NON-Toxic	Unknown
882	N.A.	Oc1ccc(cc1)C(O)C(NC(C)COc2ccccc2)C	Test	NON-Toxic	Unknown
883	N.A.	O=C1ONC(=O)C1Cc4ccc(OCCc2nc(oc2C)c3ccccc3)cc4	Training	NON-Toxic	NON-Toxic
