Id	CAS	SMILES	Status	Experimental value 	Predicted value 
873	77-90-7	CC(=O)OC(CC(=O)OCCCC)(CC(=O)OCCCC)C(=O)OCCCC	Training	NON-active	NON-active
874	78-82-0	CC(C)C#N	Training	NON-active	NON-active
875	79-92-5	CC1(C)C2CC(CC2)C1=C	Training	NON-active	NON-active
876	80-26-2	CC1CCC(CC=1)C(C)(C)OC(C)=O	Training	NON-active	NON-active
877	80-54-6	CC(C)(C)c1ccc(CC(C)C=O)cc1	Training	NON-active	NON-active
878	N.A.	CC1=CCC2CC1C2(C)C	Training	NON-active	NON-active
879	85-40-5	O=C1NC(=O)C2CC=CCC12	Training	NON-active	NON-active
880	85-41-6	O=C1NC(=O)c2ccccc12	Training	NON-active	NON-active
881	87-90-1	O=C1N(Cl)C(=O)N(Cl)C(=O)N1Cl	Training	NON-active	NON-active
882	88-18-6	CC(C)(C)c1ccccc1O	Training	NON-active	NON-active
883	88-60-8	Cc1ccc(c(O)c1)C(C)(C)C	Training	NON-active	NON-active
884	90-72-2	CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1	Training	NON-active	NON-active
885	94-28-0	CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CCCC)CC	Training	NON-active	NON-active
886	94-60-0	COC(=O)C1CCC(CC1)C(=O)OC	Training	NON-active	NON-active
887	98-52-2	CC(C)(C)C1CCC(O)CC1	Training	NON-active	NON-active
888	99-62-7	CC(C)c1cc(ccc1)C(C)C	Training	NON-active	NON-active
889	99-63-8	O=C(Cl)c1cc(ccc1)C(=O)Cl	Training	NON-active	NON-active
890	99-87-6	Cc1ccc(cc1)C(C)C	Training	NON-active	NON-active
891	99-96-7	Oc1ccc(cc1)C(O)=O	Training	NON-active	NON-active
892	100-54-9	N#Cc1c[n]ccc1	Training	NON-active	NON-active
893	102-60-3	CC(O)CN(CC(C)O)CCN(CC(C)O)CC(C)O	Training	NON-active	NON-active
894	102-76-1	CC(=O)OC(COC(C)=O)COC(C)=O	Training	NON-active	NON-active
895	103-09-3	CCCCC(COC(C)=O)CC	Training	NON-active	NON-active
896	103-24-2	CCCCC(COC(=O)CCCCCCCC(=O)OCC(CCCC)CC)CC	Training	NON-active	NON-active
897	104-66-5	C(COc1ccccc1)Oc1ccccc1	Training	NON-active	NON-active
898	N.A.	CC(C)=CCCC(C)=CCO	Training	NON-active	NON-active
899	107-46-0	C[Si](C)(C)O[Si](C)(C)C	Training	NON-active	NON-active
900	107-88-0	CC(O)CCO	Training	NON-active	NON-active
901	108-11-2	CC(C)CC(C)O	Training	NON-active	NON-active
902	108-32-7	CC1COC(=O)O1	Training	NON-active	NON-active
903	108-44-1	Cc1cc(N)ccc1	Training	NON-active	NON-active
904	108-67-8	Cc1cc(C)cc(C)c1	Training	NON-active	NON-active
905	108-77-0	Clc1[n]c(Cl)[n]c(Cl)[n]1	Training	NON-active	NON-active
906	108-98-5	Sc1ccccc1	Training	NON-active	NON-active
907	110-27-0	CCCCCCCCCCCCCC(=O)OC(C)C	Training	NON-active	NON-active
908	110-33-8	CCCCCCOC(=O)CCCCC(=O)OCCCCCC	Training	NON-active	NON-active
909	110-42-9	CCCCCCCCCC(=O)OC	Training	NON-active	NON-active
910	111-11-5	CCCCCCCC(=O)OC	Training	NON-active	NON-active
911	111-20-6	OC(=O)CCCCCCCCC(O)=O	Training	NON-active	NON-active
912	111-49-9	C1CCCCCN1	Training	NON-active	NON-active
913	111-55-7	CC(=O)OCCOC(C)=O	Training	NON-active	NON-active
914	111-82-0	CCCCCCCCCCCC(=O)OC	Training	NON-active	NON-active
915	112-07-2	CCCCOCCOC(C)=O	Training	NON-active	NON-active
916	112-25-4	CCCCCCOCCO	Training	NON-active	NON-active
917	112-35-6	COCCOCCOCCO	Training	NON-active	NON-active
918	112-42-5	CCCCCCCCCCCO	Training	NON-active	NON-active
919	112-53-8	CCCCCCCCCCCCO	Training	NON-active	NON-active
920	112-60-7	OCCOCCOCCOCCO	Training	NON-active	NON-active
921	112-72-1	CCCCCCCCCCCCCCO	Training	NON-active	NON-active
922	115-77-5	OCC(CO)(CO)CO	Training	NON-active	NON-active
923	115-95-7	CC(C)=CCCC(C)(C=C)OC(C)=O	Training	NON-active	NON-active
924	120-55-8	O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1	Training	NON-active	NON-active
925	123-01-3	CCCCCCCCCCCCc1ccccc1	Training	NON-active	NON-active
926	123-11-5	COc1ccc(C=O)cc1	Training	NON-active	NON-active
927	123-96-6	CCCCCCC(C)O	Training	NON-active	NON-active
928	124-68-5	CC(C)(N)CO	Training	NON-active	NON-active
929	126-11-4	[O-][N+](=O)C(CO)(CO)CO	Training	NON-active	NON-active
930	126-30-7	CC(C)(CO)CO	Training	NON-active	NON-active
931	126-86-3	CC(O)(CC(C)C)C#CC(C)(O)CC(C)C	Training	NON-active	NON-active
932	127-51-5	CC(=CC1C(C)=CCCC1(C)C)C(C)=O	Training	NON-active	NON-active
933	128-04-1	CN(C)C(S)=S	Training	NON-active	NON-active
934	128-39-2	CC(C)(C)c1cccc(c1O)C(C)(C)C	Training	NON-active	NON-active
935	135-19-3	Oc1cc2ccccc2cc1	Training	NON-active	NON-active
936	142-16-5	CCCCC(COC(=O)C=CC(=O)OCC(CCCC)CC)CC	Training	NON-active	NON-active
937	288-88-0	c1[nH][n]c[n]1	Training	NON-active	NON-active
938	328-84-7	FC(F)(F)c1cc(Cl)c(Cl)cc1	Training	NON-active	NON-active
939	460-00-4	Fc1ccc(Br)cc1	Training	NON-active	NON-active
940	541-02-6	C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1	Training	NON-active	NON-active
941	542-92-7	C1C=CC=C1	Training	NON-active	NON-active
942	544-76-3	CCCCCCCCCCCCCCCC	Training	NON-active	NON-active
943	550-44-7	CN1C(=O)c2ccccc2C1=O	Training	NON-active	NON-active
944	553-26-4	c1c[n]ccc1-c1cc[n]cc1	Training	NON-active	NON-active
945	556-61-6	CN=C=S	Training	NON-active	NON-active
946	556-67-2	C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1	Training	NON-active	NON-active
947	579-66-8	CCc1cccc(CC)c1N	Training	NON-active	NON-active
948	586-62-9	CC(C)=C1CC=C(C)CC1	Training	NON-active	NON-active
949	602-01-7	Cc1cccc(c1[N+]([O-])=O)[N+]([O-])=O	Training	NON-active	NON-active
950	616-45-5	O=C1CCCN1	Training	NON-active	NON-active
951	625-55-8	CC(C)OC=O	Training	NON-active	NON-active
952	628-63-7	CCCCCOC(C)=O	Training	NON-active	NON-active
953	629-62-9	CCCCCCCCCCCCCCC	Training	NON-active	NON-active
954	629-76-5	CCCCCCCCCCCCCCCO	Training	NON-active	NON-active
955	644-97-3	ClP(Cl)c1ccccc1	Training	NON-active	NON-active
956	770-35-4	CC(O)COc1ccccc1	Training	NON-active	NON-active
957	919-30-2	CCO[Si](CCCN)(OCC)OCC	Training	NON-active	NON-active
958	960-71-4	c1ccccc1B(c1ccccc1)c1ccccc1	Training	NON-active	NON-active
959	1067-53-4	COCCO[Si](C=C)(OCCOC)OCCOC	Training	NON-active	NON-active
960	1111-78-0	NC(O)=O	Training	NON-active	NON-active
961	1118-92-9	CCCCCCCC(=O)N(C)C	Training	NON-active	NON-active
962	1120-36-1	CCCCCCCCCCCCC=C	Training	NON-active	NON-active
963	1338-43-8	CCCCCCCCC=CCCCCCCCC(=O)OCC(O)C1OCC(O)C1O	Training	NON-active	NON-active
964	1459-93-4	COC(=O)c1cc(ccc1)C(=O)OC	Training	NON-active	NON-active
965	1559-34-8	CCCCOCCOCCOCCOCCO	Training	NON-active	NON-active
966	1563-38-8	CC1(C)Cc2cccc(O)c2O1	Training	NON-active	NON-active
967	1724-39-6	OC1CCCCCCCCCCC1	Training	NON-active	NON-active
968	1760-24-3	CO[Si](CCCNCCN)(OC)OC	Training	NON-active	NON-active
969	1843-05-6	CCCCCCCCOc1cc(O)c(cc1)C(=O)c1ccccc1	Training	NON-active	NON-active
970	2044-64-6	CC(=O)CC(=O)N(C)C	Training	NON-active	NON-active
971	2231-57-4	NNC(=S)NN	Training	NON-active	NON-active
972	2386-87-0	O=C(OCC1CC2OC2CC1)C1CC2OC2CC1	Training	NON-active	NON-active
973	2440-22-4	Cc1cc(c(O)cc1)-[n]1[n]c2ccccc2[n]1	Training	NON-active	NON-active
974	2687-25-4	Cc1cccc(N)c1N	Training	NON-active	NON-active
975	2807-30-9	CCCOCCO	Training	NON-active	NON-active
976	3147-75-9	CC(C)(C)CC(C)(C)c1cc(c(O)cc1)-[n]1[n]c2ccccc2[n]1	Training	NON-active	NON-active
977	3268-49-3	CSCCC=O	Training	NON-active	NON-active
978	3622-84-2	CCCCNS(=O)(=O)c1ccccc1	Training	NON-active	NON-active
979	3926-62-3	OC(=O)CCl	Training	NON-active	NON-active
980	5216-25-1	Clc1ccc(cc1)C(Cl)(Cl)Cl	Training	NON-active	NON-active
981	5915-41-3	CCNc1[n]c(Cl)[n]c(NC(C)(C)C)[n]1	Training	NON-active	NON-active
982	6422-86-2	CCCCC(COC(=O)c1ccc(cc1)C(=O)OCC(CCCC)CC)CC	Training	NON-active	NON-active
983	6683-19-8	CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)(COC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)COC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C	Training	NON-active	NON-active
984	6846-50-0	CC(C)C(=O)OC(C(C)C)C(C)(C)COC(=O)C(C)C	Training	NON-active	NON-active
985	6915-15-7	OC(=O)C(O)CC(O)=O	Training	NON-active	NON-active
986	7398-69-8	C[N+](C)(CC=C)CC=C	Training	NON-active	NON-active
987	7659-86-1	CCCCC(COC(=O)CS)CC	Training	NON-active	NON-active
988	10081-67-1	CC(C)(c1ccc(cc1)Nc1ccc(cc1)C(C)(C)c1ccccc1)c1ccccc1	Training	NON-active	NON-active
989	657-84-1	Cc1ccc(cc1)S(O)(=O)=O	Training	NON-active	NON-active
990	13826-35-2	OCc1cc(ccc1)Oc1ccccc1	Training	NON-active	NON-active
991	15214-89-8	CC(C)(CS(O)(=O)=O)NC(=O)C=C	Training	NON-active	NON-active
992	15708-41-5	OC(=O)CN(CC(O)=O)CCN(CC(O)=O)CC(O)=O	Training	NON-active	NON-active
993	23386-52-9	OS(=O)(=O)C(CC(=O)OC1CCCCC1)C(=O)OC1CCCCC1	Training	NON-active	NON-active
994	24549-06-2	Cc1cccc(CC)c1N	Training	NON-active	NON-active
995	26040-51-7	CCCCC(COC(=O)c1c(c(Br)c(Br)c(Br)c1Br)C(=O)OCC(CCCC)CC)CC	Training	NON-active	NON-active
996	36653-82-4	CCCCCCCCCCCCCCCCO	Training	NON-active	NON-active
997	37764-25-3	C=CCN(CC=C)C(=O)C(Cl)Cl	Training	NON-active	NON-active
998	51632-16-7	BrCc1cc(ccc1)Oc1ccccc1	Training	NON-active	NON-active
999	1191-50-0	CCCCCCCCCCCCCCOS(O)(=O)=O	Training	NON-active	NON-active
1000	1987-50-4	CCCCCCCc1ccc(O)cc1	Training	NON-active	NON-active
1001	70-55-3	Cc1ccc(cc1)S(N)(=O)=O	Training	NON-active	NON-active
1002	78-69-3	CCC(C)(O)CCCC(C)C	Training	NON-active	NON-active
1003	95-93-2	Cc1cc(C)c(C)cc1C	Training	NON-active	NON-active
1004	97-99-4	OCC1CCCO1	Training	NON-active	NON-active
1005	99-93-4	CC(=O)c1ccc(O)cc1	Training	NON-active	NON-active
1006	108-59-8	COC(=O)CC(=O)OC	Training	NON-active	NON-active
1007	109-02-4	CN1CCOCC1	Training	NON-active	NON-active
1008	120-51-4	O=C(OCc1ccccc1)c1ccccc1	Training	NON-active	NON-active
1009	120-92-3	O=C1CCCC1	Training	NON-active	NON-active
1010	123-17-1	CC(CC(C)C)CC(O)CC(C)C	Training	NON-active	NON-active
1011	126-06-7	CC1(C)C(=O)N(Br)C(=O)N1Cl	Training	NON-active	NON-active
1012	127-39-9	CC(C)COC(=O)C(CC(=O)OCC(C)C)S(O)(=O)=O	Training	NON-active	NON-active
1013	N.A.	CNC(S)=S	Training	NON-active	NON-active
1014	141-79-7	CC(C)=CC(C)=O	Training	NON-active	NON-active
1015	1569-01-3	CCCOCC(C)O	Training	NON-active	NON-active
1016	N.A.	OC(=O)c1[n]c(Cl)ccc1Cl	Training	NON-active	NON-active
1017	1742-14-9	CC(c1cc(C)c(C)cc1)c1cc(C)c(C)cc1	Training	NON-active	NON-active
1018	2943-75-1	CCCCCCCC[Si](OCC)(OCC)OCC	Training	NON-active	NON-active
1019	4130-42-1	CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C	Training	NON-active	NON-active
1020	7747-35-5	CCC12COCN1COC2	Training	NON-active	NON-active
1021	10042-59-8	CCCC(CO)CCCCC	Training	NON-active	NON-active
1022	21245-02-3	CCCCC(COC(=O)c1ccc(cc1)N(C)C)CC	Training	NON-active	NON-active
1023	24851-98-7	CCCCCC1C(CCC1=O)CC(=O)OC	Training	NON-active	NON-active
1024	78491-02-8	OCNC(=O)N(CO)C1C(=O)N(CO)C(=O)N1CO	Training	Active	NON-active
1025	98730-04-2	CC1COc2ccccc2N1C(=O)C(Cl)Cl	Training	NON-active	NON-active
1026	79-39-0	CC(=C)C(N)=O	Training	NON-active	NON-active
1027	120-56-9	O=C(OCCOCCOCCOC(=O)c1ccccc1)c1ccccc1	Training	NON-active	NON-active
1028	138-86-3	CC1CCC(CC=1)C(C)=C	Training	NON-active	NON-active
1029	288-32-4	c1[nH]cc[n]1	Training	NON-active	NON-active
1030	1477-55-0	NCc1cc(CN)ccc1	Training	NON-active	NON-active
1031	1762-95-4	N#CS	Training	NON-active	NON-active
1032	3452-97-9	CC(CCO)CC(C)(C)C	Training	NON-active	NON-active
1033	29387-86-8	CCCCOC(O)CC	Training	NON-active	NON-active
1034	3026-63-9	CCCCCCCCCCCCCOS(O)(=O)=O	Training	NON-active	NON-active
1035	678-39-7	OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	NON-active	NON-active
1036	594-20-7	CC(C)(Cl)Cl	Training	NON-active	NON-active
1037	626-43-7	Nc1cc(Cl)cc(Cl)c1	Training	NON-active	NON-active
1038	55589-62-3	CC1=CC(=O)NS(=O)(=O)O1	Training	NON-active	NON-active
1039	131-18-0	CCCCCOC(=O)c1ccccc1C(=O)OCCCCC	Training	NON-active	NON-active
1040	496-46-8	O=C1NC2NC(=O)NC2N1	Training	NON-active	NON-active
1041	335-76-2	OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	NON-active	NON-active
1042	307-24-4	OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	NON-active	NON-active
1043	375-95-1	OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	NON-active	NON-active
1044	N.A.	OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	NON-active	NON-active
1045	N.A.	OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	NON-active	NON-active
1046	53939-28-9	CCCCC=CCCCCCCCCCC=O	Training	NON-active	NON-active
1047	1929-73-3	CCCCOCCOC(=O)COc1ccc(Cl)cc1Cl	Training	NON-active	NON-active
1048	88-04-0	Cc1cc(O)cc(C)c1Cl	Training	NON-active	NON-active
1049	33629-47-9	CCC(C)Nc1c(cc(cc1[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O	Training	NON-active	NON-active
1050	54593-83-8	CCOP(=S)(OC(Cl)C(Cl)(Cl)Cl)OCC	Training	NON-active	NON-active
1051	5598-13-0	COP(=S)(Oc1[n]c(Cl)c(Cl)cc1Cl)OC	Training	NON-active	NON-active
1052	105512-06-9	CC(Oc1ccc(cc1)Oc1[n]cc(Cl)cc1F)C(=O)OCC#C	Training	NON-active	NON-active
1053	1134-23-2	CCN(C1CCCCC1)C(=O)SCC	Training	NON-active	NON-active
1054	57966-95-7	CCNC(=O)NC(=O)C(C#N)=NOC	Training	NON-active	NON-active
1055	121552-61-2	Cc1cc([n]c(Nc2ccccc2)[n]1)C1CC1	Training	NON-active	NON-active
1056	10222-01-2	NC(=O)C(Br)(Br)C#N	Training	NON-active	NON-active
1057	1194-65-6	N#Cc1c(Cl)cccc1Cl	Training	NON-active	NON-active
1058	87674-68-8	COCC(C)N(C(=O)CCl)c1c(C)c[s]c1C	Training	NON-active	NON-active
1059	97886-45-8	CC(C)Cc1c(c([n]c(c1C(=O)SC)C(F)(F)F)C(F)F)C(=O)SC	Training	NON-active	NON-active
1060	N.A.	CCOC(=O)C(C)Oc1ccc(cc1)Oc1[n]c2ccc(Cl)cc2o1	Training	NON-active	NON-active
1061	131341-86-1	N#Cc1c[nH]cc1-c1cccc2OC(F)(F)Oc21	Training	NON-active	NON-active
1062	23422-53-9	CNC(=O)Oc1cc(ccc1)N=CN(C)C	Training	NON-active	NON-active
1063	28159-98-0	CSc1[n]c(NC2CC2)[n]c(NC(C)(C)C)[n]1	Training	NON-active	NON-active
1064	104206-82-8	CS(=O)(=O)c1cc(c(cc1)C(=O)C1C(=O)CCCC1=O)[N+]([O-])=O	Training	NON-active	NON-active
1065	138261-41-3	[O-][N+](=O)N=C1NCCN1Cc1ccc(Cl)[n]c1	Training	NON-active	NON-active
1066	298-02-2	CCSCSP(=S)(OCC)OCC	Training	NON-active	NON-active
1067	31218-83-4	CC(=CC(=O)OC(C)C)OP(=S)(NCC)OC	Training	NON-active	NON-active
1068	96182-53-5	CCOP(=S)(Oc1c[n]c([n]c1)C(C)(C)C)OC(C)C	Training	NON-active	NON-active
1069	117718-60-2	CC(C)Cc1c(C2=NCCS2)c([n]c(C(F)F)c1C(=O)OC)C(F)(F)F	Training	NON-active	NON-active
1070	55219-65-3	CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)[n]1c[n]c[n]1	Training	NON-active	NON-active
1071	55335-06-3	OC(=O)COc1[n]c(Cl)c(Cl)cc1Cl	Training	NON-active	NON-active
1072	7779-27-3	CCN1CN(CN(C1)CC)CC	Training	NON-active	NON-active
1073	85264-33-1	Cc1cc(C)[n][n]1CO	Training	NON-active	NON-active
1074	3547-33-9	CCCCCCCCSCCO	Training	NON-active	NON-active
1075	149877-41-8	COc1ccc(cc1NNC(=O)OC(C)C)-c1ccccc1	Training	NON-active	NON-active
1076	128639-02-1	CC1=NN(c2cc(CC(Cl)C(=O)OCC)c(Cl)cc2F)C(=O)N1C(F)F	Training	NON-active	NON-active
1077	95266-40-3	CCOC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1	Training	NON-active	NON-active
1078	136-45-8	CCCOC(=O)c1c[n]c(cc1)C(=O)OCCC	Training	NON-active	NON-active
1079	2593-15-9	CCOc1[n]c([n][s]1)C(Cl)(Cl)Cl	Training	NON-active	NON-active
1080	142459-58-3	CC(C)N(C(=O)COc1[n][n]c([s]1)C(F)(F)F)c1ccc(F)cc1	Training	NON-active	NON-active
1081	62924-70-3	CCN(Cc1c(F)cccc1Cl)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O	Training	NON-active	NON-active
1082	87546-18-7	CCCCCOC(=O)COc1cc(c(F)cc1Cl)N1C(=O)C2CCCCC=2C1=O	Training	NON-active	NON-active
1083	103361-09-7	C#CCN1c2cc(c(F)cc2OCC1=O)N1C(=O)C2CCCCC=2C1=O	Training	NON-active	NON-active
1084	117337-19-6	COC(=O)CSc1cc(N=C2SC(=O)N3CCCCN32)c(F)cc1Cl	Training	NON-active	NON-active
1085	143390-89-0	Cc1ccccc1OCc1ccccc1C(=NOC)C(=O)OC	Training	NON-active	NON-active
1086	23103-98-2	Cc1[n]c([n]c(OC(=O)N(C)C)c1C)N(C)C	Training	NON-active	NON-active
1087	79538-32-2	CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OCc1c(F)c(F)c(C)c(F)c1F	Training	NON-active	NON-active
1088	64700-56-7	CCCCOCCOC(=O)COc1[n]c(Cl)c(Cl)cc1Cl	Training	NON-active	NON-active
1089	141517-21-7	CC(=NOCc1ccccc1C(=NOC)C(=O)OC)c1cc(ccc1)C(F)(F)F	Training	NON-active	NON-active
1090	16079-88-2	CC1(C)C(=O)N(Cl)C(=O)N1Br	Training	NON-active	NON-active
1091	113136-77-9	OC(=O)C1(CC1)C(=O)Nc1ccc(Cl)cc1Cl	Training	NON-active	NON-active
1092	51338-27-3	COC(=O)C(C)Oc1ccc(cc1)Oc1ccc(Cl)cc1Cl	Training	NON-active	NON-active
1093	80844-07-1	CCOc1ccc(cc1)C(C)(C)COCc1cc(ccc1)Oc1ccccc1	Training	NON-active	NON-active
1094	13194-48-4	CCOP(=O)(SCCC)SCCC	Training	NON-active	NON-active
1095	98967-40-9	Cc1cc[n]2[n]c([n]c2[n]1)S(=O)(=O)Nc1c(F)cccc1F	Training	NON-active	NON-active
1096	112226-61-6	CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c1ccccc1	Training	NON-active	NON-active
1097	86479-06-3	O=C(Nc1cc(Cl)c(OC(F)(F)C(F)F)c(Cl)c1)NC(=O)c1c(F)cccc1F	Training	NON-active	NON-active
1098	161050-58-4	COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C	Training	NON-active	NON-active
1100	123312-89-0	CC1CN(N=Cc2c[n]ccc2)C(=O)N=N1	Training	NON-active	NON-active
1101	175013-18-0	CON(C(=O)OC)c1ccccc1COc1cc[n]([n]1)-c1ccc(Cl)cc1	Training	NON-active	NON-active
1102	55512-33-9	CCCCCCCCSC(=O)Oc1cc(Cl)[n][n]c1-c1ccccc1	Training	NON-active	NON-active
1103	95737-68-1	CC(COc1ccc(cc1)Oc1ccccc1)Oc1cccc[n]1	Training	NON-active	NON-active
1104	84087-01-4	OC(=O)c1c2[n]cc(Cl)cc2ccc1Cl	Training	NON-active	NON-active
1105	4151-50-2	CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	NON-active	NON-active
1106	21564-17-0	N#CSCSc1[n]c2ccccc2[s]1	Training	NON-active	NON-active
1107	51707-55-2	O=C(Nc1ccccc1)Nc1c[n][n][s]1	Training	NON-active	NON-active
1108	26644-46-2	O=CNC(N1CCN(CC1)C(NC=O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl	Training	NON-active	NON-active
1109	123343-16-8	COc1cc([n]c([n]1)Sc1cccc(Cl)c1C(O)=O)OC	Training	NON-active	NON-active
1110	35400-43-2	CSc1ccc(cc1)OP(=S)(OCC)SCCC	Training	NON-active	NON-active
1111	173584-44-6	COC(=O)N(c1ccc(cc1)OC(F)(F)F)C(=O)N1COC2(Cc3cc(Cl)ccc3C2=N1)C(=O)OC	Training	NON-active	NON-active
1112	584-13-4	N[n]1c[n][n]c1	Training	NON-active	NON-active
1113	1646-87-3	CNC(=O)ON=CC(C)(C)S(C)=O	Training	NON-active	NON-active
1114	96-41-3	OC1CCCC1	Training	NON-active	NON-active
1115	118134-30-8	CC(C)(C)C1CCC2(CC1)OC(CO2)CN(CCC)CC	Training	NON-active	NON-active
1116	119515-38-7	CC(CC)OC(=O)N1CCCCC1CCO	Training	NON-active	NON-active
1117	104-61-0	CCCCCC1CCC(=O)O1	Training	NON-active	NON-active
1118	101-10-0	CC(Oc1cccc(Cl)c1)C(O)=O	Training	NON-active	NON-active
1119	104098-48-8	Cc1c[n]c(c(c1)C(O)=O)C1NC(C)(C(C)C)C(=O)N=1	Training	NON-active	NON-active
1120	122-88-3	OC(=O)COc1ccc(Cl)cc1	Training	NON-active	NON-active
1121	26172-55-4	CN1SC(Cl)=CC1=O	Training	NON-active	NON-active
1122	104-67-6	CCCCCCCC1CCC(=O)O1	Training	NON-active	NON-active
1123	81406-37-3	CCCCCCC(C)OC(=O)COc1[n]c(F)c(Cl)c(N)c1Cl	Training	NON-active	NON-active
1124	14816-18-3	CCOP(=S)(ON=C(C#N)c1ccccc1)OCC	Training	NON-active	NON-active
1125	103055-07-8	O=C(Nc1cc(Cl)c(cc1Cl)OC(F)(F)C(F)C(F)(F)F)NC(=O)c1c(F)cccc1F	Training	NON-active	NON-active
1126	N.A.	Cc1cccc(C)c1NC(=O)C[N+](Cc1ccccc1)(CC)CC	Training	NON-active	NON-active
1127	134605-64-4	CC(C)(OC(=O)c1cc(ccc1Cl)N1C(=O)N(C)C(=CC1=O)C(F)(F)F)C(=O)OCC=C	Training	NON-active	NON-active
1128	125401-92-5	COc1cc([n]c([n]1)Oc1cccc(Oc2[n]c(cc([n]2)OC)OC)c1C(O)=O)OC	Training	NON-active	NON-active
1129	188425-85-6	O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1ccc[n]c1Cl	Training	NON-active	NON-active
1130	210880-92-5	CNC(NCc1c[n]c(Cl)[s]1)=N[N+]([O-])=O	Training	NON-active	NON-active
1131	420-04-2	NC#N	Training	NON-active	NON-active
1132	13684-56-5	CCOC(=O)Nc1cccc(c1)OC(=O)Nc1ccccc1	Training	NON-active	NON-active
1133	145701-21-9	CCOc1[n]c(F)cc2[n]c([n][n]21)S(=O)(=O)Nc1c(Cl)cccc1Cl	Training	NON-active	NON-active
1134	23564-06-9	CCOC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OCC	Training	NON-active	NON-active
1135	165252-70-0	CNC(NCC1COCC1)=N[N+]([O-])=O	Training	NON-active	NON-active
1136	2491-38-5	Oc1ccc(cc1)C(=O)CBr	Training	NON-active	NON-active
1137	26225-79-6	CCOC1Oc2ccc(cc2C1(C)C)OS(C)(=O)=O	Training	NON-active	NON-active
1138	2122-70-5	CCOC(=O)Cc1cccc2ccccc21	Training	NON-active	NON-active
1139	131807-57-3	CC1(OC(=O)N(Nc2ccccc2)C1=O)c1ccc(cc1)Oc1ccccc1	Training	NON-active	NON-active
1140	161326-34-7	CC1(N=C(SC)N(Nc2ccccc2)C1=O)c1ccccc1	Training	NON-active	NON-active
1141	N.A.	CCCCOC(=O)C(C)Oc1ccc(cc1)Oc1ccc(c[n]1)C(F)(F)F	Training	NON-active	NON-active
1142	181274-17-9	CN1C(=NN(C1=O)C(=O)NS(=O)(=O)c1ccccc1OC(F)(F)F)OC	Training	NON-active	NON-active
1143	188489-07-8	CC1C(=O)N(N=CC=1C(F)(F)F)c1cc(OCC(=O)OCC)c(Cl)cc1F	Training	NON-active	NON-active
1144	69377-81-7	Nc1c(Cl)c(F)[n]c(OCC(O)=O)c1Cl	Training	NON-active	NON-active
1145	68157-60-8	O=C(Nc1ccccc1)Nc1cc(Cl)[n]cc1	Training	NON-active	NON-active
1146	114311-32-9	CC1(N=C(NC1=O)c1[n]cc(COC)cc1C(O)=O)C(C)C	Training	NON-active	NON-active
1147	81334-34-1	CC1(N=C(NC1=O)c1[n]cccc1C(O)=O)C(C)C	Training	NON-active	NON-active
1148	144550-36-7	Cc1[n]c(NC(=O)NS(=O)(=O)c2cc(I)ccc2C(=O)OC)[n]c([n]1)OC	Training	NON-active	NON-active
1149	42509-80-8	CC(C)[n]1[n]c([n]c1Cl)OP(=S)(OCC)OCC	Training	NON-active	NON-active
